text,intent
i want a flight booked from new york to san francisco with continental,book_flight
"how can i apply for a mastercard, please",new_card
what is the meaning of this life,meaning_of_life
what company coded you,who_made_you
what's song am i hearing,what_song
what's a good restaurant nearby,restaurant_suggestion
i would like to change your name to eli,change_ai_name
go to default setting,reset_settings
what is the minimum payment i can make on my electric bill,min_payment
how many days did i skip work,pto_used
i think not,no
i need step by step instructions on how to change the oil in my car,oil_change_how
what all is on my shopping list,shopping_list
can you check on a transaction for me,transactions
how much tax do i pay,taxes
my insurance plan needs to be changed,insurance_change
tell me where my phone is,find_phone
aaa insurance start new plan,insurance_change
can i see my transactions from yesterday,transactions
is it possible to apply for a new credit card,new_card
tell me the plug type that is used in scotland,plug_type
what what kind money is available in my bank accounts,balance
"the song that's on, add it to my favorite playlist",update_playlist
how much gas does this use in the city,mpg
when was the last time i got paid,payday
tell me how to set up direct deposit for my paycheck,direct_deposit
what is on my schedule for the day of march 5th,calendar
would you please tell me how many vacation days i have,pto_balance
help me find where i am,current_location
tell me what is showing on my calendar for the 17th of march,calendar
do you know the fuel economy of this car,mpg
"i need you to place a stop on my bank account, thank you",freeze_account
where did your mom have you,where_are_you_from
what is the amount of gas i have,gas
what is the due date for my next oil change,oil_change_when
so where did you live when you were a baby,where_are_you_from
please repeat over what you said,repeat
"wake up, ai",greeting
i want to be called mollie,change_user_name
can i get an uber for 4 to the mall,uber
can you tell me a joke about politicians,tell_joke
what kind of credit score do i have,credit_score
i'd like to reset to factory settings,reset_settings
how do i make lassagna,recipe
what is stupedous meant,definition
how many days have i taken off so far,pto_used
what's the artist's name of this song,what_song
tell me the reviews for bjs,restaurant_reviews
how much is the charge of using my card in italy during my stay there,international_fees
do you know where my package is,order_status
please look into the latest status of my credit card application,application_status
what benefits are associated with my insurance,insurance
that statement was correct,yes
is there a tire repair place near the post office,directions
please roll dice,roll_dice
please schedule an event called 'nadine's baby shower' on my calendar,calendar_update
can you find me a roundtrip flight from orlando to austin for 3/28 to 4/5,book_flight
tell me what is the purpose of life,meaning_of_life
what are your favorite hobbies,what_are_your_hobbies
"i had a pleasure talking to you, see you later",goodbye
stop the current song and play the next one on this playlist,next_song
what are in my reminders list,reminder
what's the eta for grandma's house,distance
where is my credit score located,credit_score
what is the smallest i can pay on the water bill,min_payment
"yeah, that's right",yes
check to see when my car was last in the shop,last_maintenance
what are the steps for transferring my 401k,rollover_401k
is it possible to increase my credit limit to 1000 dollars,credit_limit_change
do i need a socket converter if i'm going to be in eithiopia,plug_type
will i be able to rent a car in boston from march 2 to march 4,car_rental
i want to book a flight from hawaii to new york on july 8th and returning on july 10th,book_flight
what time is it now pacific time,time
"hello, anyone there",greeting
remind me to take out the trash,reminder_update
please go to the song after this one,next_song
can i make your name different,change_ai_name
how can i redeem the points i've earned with my credit card,redeem_rewards
what is 562 times 400,calculator
what is the lowest amount i can pay for my cable bill,min_payment
can i substitute yogurt for sour cream,ingredient_substitution
what is the location of my phone,find_phone
please help me figure out why my card was declined yesterday,card_declined
will you add what i'm listening to to my bedroom playlist,update_playlist
what's my health plan,insurance
call erryn,make_call
resume my death metal playlist,play_music
do you have any hobbies,what_are_your_hobbies
at walmart my card got declined when i was buyng qtips,card_declined
i want to know the type of gasoline for this car,gas_type
"how far is the grand canyon from my current location in phoenix, az",distance
i am in need of an uber to the hospital,uber
tell me what's on the calendar for saturday,calendar
how much tax do i owe,taxes
does the central timezone include austin,timezone
yes i am,yes
i want to know how much vacation time i can use,pto_balance
which timezone is france in,timezone
i would love to hear a joke about the dmv,tell_joke
day that i get paid,payday
please find me a hotel room for 4 people from monday to wednesday in lakewood,book_hotel
i want to change the oil in my car,oil_change_how
what's the funniest joke you know,tell_joke
what company owns your code,who_made_you
how clogged are the streets before the stadium,traffic
can i swap yogurt for sour cream,ingredient_substitution
do they take reservations at the progress,accept_reservations
can i substitute vinegar for apple cider vinegar,ingredient_substitution
my card doesn't work anymore,damaged_card
please play the next song on this playlist,next_song
add jake's birthday party for friday at 5,calendar_update
my list of reminders is what,reminder
when to change my oil,oil_change_when
"can you play the next song on this playlist, please",next_song
i need to get my paycheck direct deposited to my chase account,direct_deposit
how would i say hello in french,translate
on what day do i pay my car payment,bill_due
tell me the name of the song that is playing,what_song
am i low on gas,gas
"i didn't hear you, can you repeat that louder",repeat
warm up my car for me,smart_home
make the settings go back to the original,reset_settings
where am i right this moment,current_location
bring up any mettings for today,meeting_schedule
6 sided dice roll,roll_dice
i need to get from jfk to dallas with united for under $500,book_flight
how much do i have on credit card bill,bill_balance
what does my shopping list entail,shopping_list
before i make my mastercard payment can you tell me what i've recently charged on it,transactions
do you know what timezone italy is in,timezone
can i talk to someone about why there is a hold on my checking account,account_blocked
can i change your name,change_ai_name
when is the right time to change my tires,tire_change
could you put a stop on my bank account,freeze_account
i'd like to know who made you,who_made_you
how do you convert ounces to pounds,measurement_conversion
get rid of my dinner reservation,cancel_reservation
does the country have a travel alert,travel_alert
alert me in 20 minutes,timer
which ingredients are in pizza,ingredients_list
what did i spend on groceries this month,spending_history
i'd like to buy some cooking pans,order
when does my flight arrive,flight_status
what meal from italy do you suggest,meal_suggestion
let me know the name you have for me,user_name
i want to visit chicago by bus what do i need to do,directions
"make this song part of the ""kids"" playlist",update_playlist
is it ok to substitute spinach for lettuce,ingredient_substitution
i need to see my shopping transactions,transactions
are my tires good on pressure,tire_pressure
what kind of gas mileage do i get,mpg
"i need assistance figuring out how to rollover my 401k, please",rollover_401k
check my reminders for mop the floor,reminder
go to the next song and skip,next_song
would you please tell me today's date,date
add the current song to my favorite playlist,update_playlist
i'd like to rent a vehicle from nov 1st to nov 15th in san antonio and i need a 15 passenger van,car_rental
please put this song on my moody monday playlist,update_playlist
is there a recipe for chili i can use,recipe
my phone is lost - can you help me find it,find_phone
where can i locate a form for my w2,w2
how much time will pass between the start and end of our sojourn by bus to detroit,distance
i want to do a payment on my water bill,pay_bill
change the accent you're speaking in,change_accent
i'm grateful,thank_you
how much do i have in savings,balance
search my calendar for birthday party,calendar
i need a credit raise by 1000 dollars,credit_limit_change
will my 401k rollover or not,rollover_401k
i want to hear pop music,play_music
what's a good trivia fact about china,fun_fact
i need an uber for 3 passengers to go to madison square garden,uber
how many vacation days have i used,pto_used
how can i tell my bank i'm going to vietnam,travel_notification
i want you to help me make a decision by flipping a coin,flip_coin
where do i find the routing number for usaa,routing
please call me johnny,change_user_name
why did my card get rejected yesterday,card_declined
is there a way to increase the credit limit on my american express card,credit_limit_change
what's the name of the current song,what_song
find an indian restaurant,restaurant_suggestion
how long is a bus ride to the library,distance
"which do you prefer, cats or dogs",do_you_have_pets
approximately how much time will it take to get to tod's in minutes,distance
how busy is michel at 9,how_busy
whats your take on the meaning of life,meaning_of_life
can you tell me how to apply for a western card,new_card
remind me to take the chicken out in a hour,reminder_update
how do you spell syzygy,spelling
what do you do for hobbies,what_are_your_hobbies
take $40 and transfer it to account a from b,transfer
where are some good thai restaurants in las vegas,restaurant_suggestion
is there a time i can put in a pto request for dec 2 to new years,pto_request
what is the current est time,time
i think my chase account has been compromised and fraud committed,report_fraud
please change your accent to the male british one,change_accent
how long to cook a frozen pizza,cook_time
what's the purpose of existence,meaning_of_life
what is the total amount of tax deductions from my income,taxes
how do i find the meaning of life,meaning_of_life
disconnect from my phone please,sync_device
is kaya busy around 5 pm,how_busy
do you have a list of ingredients that i'll need for blondies,ingredients_list
what sort of animals are your pets,do_you_have_pets
how many calories are in waffles,calories
i need my credit score,credit_score
i need a good laugh,tell_joke
i'd like an italian meal suggestion,meal_suggestion
where is the list of my insurance benefits,insurance
may i have a higher limit on my mastercard,credit_limit_change
would you say i need new tires if i last bought them on the 24th,tire_change
"i want to rent the cheapest car for charlottesville, virginia for march 7th through 10th, that's monday, tuesday, wednesday and thursday",car_rental
can i use sharp cheddar instead of muenster,ingredient_substitution
i'd like to know how much gas is left,gas
tell me the things on my shopping list,shopping_list
what's my going out to eat tab this month vs last month,spending_history
find the next song on this playlist,next_song
i'm traveling to ca soon and want to inform my bank,travel_notification
set an alarm for lunch and another for dinner,alarm
"i got a new job, can you help me with my 401k rollover",rollover_401k
set up a direct deposit,direct_deposit
what's in the books for april 30th,calendar
i would like some help getting a rental car reserved in los angeles,car_rental
can i increase the credit limit on my kohls card,credit_limit_change
"could you tell me the meaning of life, please",meaning_of_life
please give me the expected arrival date for my next paycheck,payday
what is regard mean,definition
what is the name i should use to refer to you,what_is_your_name
please change the credit limit,credit_limit_change
i need your setting switched to whisper mode right away,whisper_mode
"call and make a 5:45 pm reservation for jason rogers, table for four",restaurant_reservation
switch over to whisper,whisper_mode
who developed your actions,who_made_you
how long will it take to fix shepherd's pie,cook_time
i need an appointment to get my oil changed,schedule_maintenance
what date did i last take my car in,last_maintenance
how did you come to be you,who_made_you
get rid of my 4 pm reservation at the steakhouse please,cancel_reservation
is there a good website to teach me how to make sushi,recipe
is there traffic on my way to work,traffic
does my w2 come by mail,w2
i have a great western bank account i want direct deposits to go to,direct_deposit
do i need to fill up my tires,tire_pressure
what are reviews for ihop like,restaurant_reviews
"confirm a reservation for nicole brown at diangelo's at 6:45 pm, please",confirm_reservation
please check the door to see who is there,smart_home
can you tell me the meaning of life,meaning_of_life
help me change my pin number for my money market account,pin_change
what meetings are on my schedule today,meeting_schedule
find me round trip flights out of lax to sfox,book_flight
how do i check how many rewards i have on my master card,rewards_balance
list my insurance benefits,insurance
might i be able to apply for a new credit card,new_card
i want a hotel room for 6 from the 1st through the 3rd in seattle,book_hotel
tell me which restaurants are good for thai food in las vegas,restaurant_suggestion
what things do you like to do,what_are_your_hobbies
"set an alarm for 6am, please",alarm
share my location with mom,share_location
will you make sure that mopping is on my to do list,todo_list_update
show me my next day off,next_holiday
that’s not correct,no
i'm curious what health plan i'm on,insurance
how long until i reach my destination,distance
please give me a reminder,reminder_update
has my delivery order arrived yet,order_status
let's add wonder by hillsong united to my playlist,update_playlist
play the song that goes like hey jude don't make it bad,play_music
tell me if you are a real person or an ai,are_you_a_bot
what would be the conversion between tablespoons and teaspoons,measurement_conversion
what is my money market account balance,balance
what's my interest rate,interest_rate
what does discretionary mean,definition
i need to remove fishing from my calendar for soccer,calendar_update
how is the traffic near lexington,traffic
usd to yen is what right now,exchange_rate
i need help acquiring new insurance,insurance_change
tell my bank i am taking a trip to brazil from june 1st to july 1st,travel_notification
set an alarm for me for 10:00 and another one set for 4:00,alarm
can you sign me up for a meeting in the blue room on friday,schedule_meeting
"on my shopping list, remove bread and add milk",shopping_list_update
i'd like to confirm my reservation for 2/20 at 8 pm,confirm_reservation
please help me book a rental car for nashville,car_rental
i wish to know the balance of my bank of american account,balance
tell me if i need any more vaccines if i go there,vaccines
the plastic numbers on my card are falling off,damaged_card
when is my oil due to be changed,oil_change_when
can you explain my benefits,insurance
use your quiet voice,whisper_mode
is flight dl123 on time,flight_status
how many meters are in 10 millimeters,measurement_conversion
where can i rent a car soon,car_rental
where's my package right now,order_status
can i use dark brown sugar instead of brown sugar,ingredient_substitution
does black rock take reservations,accept_reservations
read back my to do list,todo_list
what is the credit card apr at the moment,apr
read me some interesting information about cats,fun_fact
"i am going to be traveling in turkey, are there any alerts",travel_alert
how would i say if i were english subway,translate
"ai, how are you feeling",greeting
what are the latest travel alerts for dubai,travel_alert
can you send a text to someone,text
do you think i could get a target gift card with my credit card points,redeem_rewards
my card fell in the toilet and now the chip does not work,damaged_card
are you my worker,who_do_you_work_for
how soon will me package arrive,order_status
what should i do if my car battery dies,jump_start
where is my delivery order,order_status
what's the right spelling of rambunctious,spelling
help me secure a car rental out of reagan international airport from march 22-30,car_rental
should i pump my tires,tire_pressure
i am going out of country and need to inform my bank,travel_notification
how do i get cash back for the rewards on my amex card,redeem_rewards
my card got snapped in half,damaged_card
create an alarm for 6am,alarm
can you share some trivia with me about us history,fun_fact
how expensive was my most recent transaction,transactions
"where can i get the employment document that i need to do my taxes, please",w2
do you have many kinds of pets at your house,do_you_have_pets
what's restricted in my carry-on with united,carry_on
how do i let visa know about a charge i didn't make,report_fraud
"i want to redeem points on my chase card, but how",redeem_rewards
can you use a different accent,change_accent
i'm not able to find my luggage and i was on southwest airlines flight ab123 out of houston,lost_luggage
i want to hear my shower playlist,play_music
how long does oil last in a car,oil_change_when
text my boss for me and tell them i will be a little bit late,text
how many calories in this slice of pizza,calories
are you a bot or a person,are_you_a_bot
i need to know what kinds of pets you have,do_you_have_pets
please put washing the dishes on my list of tasks to accomplish,todo_list_update
please specify if you are human or computer,are_you_a_bot
please tell me how to pay my gas bill,pay_bill
i'm not sure what the answer is,maybe
what plug types are there in cuba,plug_type
where do i begin the process of reporting my luggage lost,lost_luggage
let me know how the outback steakhouse reviews are,restaurant_reviews
so are cats and dogs liked by you,do_you_have_pets
can you put oranges on my shopping list,shopping_list_update
can i please know the credit limit for my citibank card,credit_limit
where can i look to learn to make sushi,recipe
"what's the date tomorrow, please",date
i want to pay my tax bill,pay_bill
would you let me know who programmed you,who_made_you
"i didn't understand what you just said, can you repeat it",repeat
can you get me a table for 1 at the vega at 1pm,restaurant_reservation
tell me if opening a new account will decrease my credit score,improve_credit_score
i need new health care coverage,insurance_change
can you tell me why is my bank account frozen,account_blocked
what is my points total for my mastercard,rewards_balance
i would like to alter my insurance plan,insurance_change
did you get confirmation my vacation is a go,pto_request_status
"who can look at my car, the engine light is on",schedule_maintenance
i need to include a stop at the pharmacy to the list of things to do,todo_list_update
i'm sure it could be either,maybe
make a new name for the ai,change_ai_name
"my luggage is missing, i think",lost_luggage
i need to know who programmed you,who_made_you
what's the date 400 days from now,date
tell me how much my verizon and comcast bill come to together,bill_balance
where is your home located,where_are_you_from
why did my card get declined at the dentist office,card_declined
"roll die, 6 sided",roll_dice
can you add cherrios to my shopping list,shopping_list_update
"i can't decide on dinner, what do you suggest",meal_suggestion
i'm going to india do i need some shots,vaccines
what will the weather be this weekend,weather
do i have enough fuel in the gas tank,gas
french time zone,timezone
how is life treating you,greeting
please set a timer for,timer
why did macy's decline my card,card_declined
please inform me of what tasks i have listed on my to do list,todo_list
give me the meaning of alternative,definition
where do i go to view the interest rate on my brighton account,interest_rate
should i get a travel visa for spain,international_visa
will i be charged if i use the card in germany,international_fees
put buy dog food on my to do list,todo_list_update
what is the exact time,time
do you know why i can't log into my bank account,account_blocked
how can i locate where i am,current_location
what do you need to make general tsao's chicken,ingredients_list
suggest a meal from germany to me,meal_suggestion
does pizza hut have good reviews,restaurant_reviews
i need a room in london for 2 people from march 1st to 3rd,book_hotel
what benefits are available with my insurance,insurance
can you cancel my reservation on tuesday for chris at stella maris,cancel_reservation
how many centimeters are one inch,measurement_conversion
when will the restaurant be busiest,how_busy
what do i have going on march 2nd on my calendar,calendar
how many centimeters are in 4 inches,measurement_conversion
tell me what type of fuel i need to use for this car,gas_type
i want to talk to sarah,make_call
i want to send a text,text
how much have i paid for rent in the last 6 months,spending_history
can i rename you,change_ai_name
freeze my account immediately,freeze_account
change to factory settings now,reset_settings
i want to schedule car maintenance,schedule_maintenance
check up on the status of my online order,order_status
how do i find my location right now,current_location
whats left as far as gas goes,gas
convert cm to inch,measurement_conversion
tell me some amazing trivia about radios,fun_fact
do i have any meetings scheduled between 3 and 5 pm today,meeting_schedule
book a reservation for 3 at red lobster under the name steve,restaurant_reservation
when am i due for a tire change,tire_change
what is the high temperature for tomorrow,weather
how is my ai doing,greeting
i would like to know my water bill minimum payment,min_payment
please check if i can do a car rental from charlotte douglas airport from monday to wednesday,car_rental
average time to receive new card,replacement_card_duration
what date will my hy-vee card need to be renewed,expiration_date
i want to cancel the reservation for mercury at the ritz,cancel_reservation
what is your place of origin,where_are_you_from
when is it imperative that i get my tires changed,tire_change
what kind of questions do you accept,what_can_i_ask_you
how do i keep good credit,improve_credit_score
do you have a boss,who_do_you_work_for
can you get me a recipe for mashed potatoes,recipe
will doing this hurt my credit score,improve_credit_score
how long does it take to get a table at chili's,how_busy
how much is 50 plus 756,calculator
where do i get the form i need for taxes,w2
i'm going to need a hotel room for 8 people in tallahassee from 3/10 until 3/12,book_hotel
is it safe to travel to iceland,travel_alert
what are your favorite activities,what_are_your_hobbies
why is there a hold on my american saving bank account,account_blocked
what's my income been for the last 6 months,income
which song is playing now,what_song
what time is it in new york,time
can you tell me the date my credit card is due,bill_due
please raise volume,change_volume
say trivia about lebron james,fun_fact
can you get me a table for 4 at steve's,restaurant_reservation
nice to speak with you,goodbye
when do ribs expire,food_last
i would like to find out if macaroni grill will be busy around 7:00 pm,how_busy
how many vacation hours have i accrued,pto_balance
tell me how to redeem my credit card points,redeem_rewards
look up how much i earn annually,income
does my calendar include an event called shana's baby shower,calendar
please tell me a joke about dinosaurs,tell_joke
what year is it,date
i am currently out of q tips and need more ordered right away,order
will my discover card ding me with transaction fees if i'm in aruba,international_fees
when will we next get to stay home from work,next_holiday
what apr do i have with my credit card,apr
can you let me know if it will be warm this week,weather
i'm reporting fraudelent activity on my card,report_fraud
thanks for helping out,thank_you
show me a well reviewed hotel in evans,book_hotel
i forgot my pin number for my northfield account,pin_change
i would like the volume lower,change_volume
what's the time frame for hamburger stored in the freezer to go bad,food_last
what are my state taxes looking like,taxes
"i don't want this song, move to the next",next_song
can you tell me how to jump my car,jump_start
check how much pto i have left,pto_balance
"if i may, i'd like to call you slave",change_ai_name
when do i have to pay my gas bill by,bill_due
read me my shopping list,shopping_list
play the song coming on next,next_song
who do you job for,who_do_you_work_for
"if i'm using citibank, what is the interest rate",interest_rate
can you recommend any restaurants,restaurant_suggestion
how much will i have to pay in state taxes,taxes
where did i put my phone,find_phone
can you tell me if eating at outback's any good,restaurant_reviews
favorite what's currently playing on my playlist,update_playlist
please make my account a frozen one,freeze_account
find a good recipe for meatloaf,recipe
read me everything on my shopping list,shopping_list
"i recently ran out of checks, so i wanna get some new ones",order_checks
whats dollars won in 15,exchange_rate
can you locate my w-2,w2
how do i change the oil for my car,oil_change_how
go ahead and put the volume to 4,change_volume
can you assist me rolling over a 401k for a new job,rollover_401k
thanks please,thank_you
"who do i go to, to transfer my 401k",rollover_401k
would you provide the number of vacation days i have,pto_balance
exactly right,yes
how percentage am i earning annually on my account,interest_rate
how do i get to the statue of liberty on foot,directions
what all can you do,what_can_i_ask_you
can you text arthur and tell them im almost there,text
please shut off whisper mode for now,whisper_mode
can you sub half and half for heavy whipping cream,ingredient_substitution
what has my income been like,income
do i have meetings scheduled today,meeting_schedule
why did my bank account freeze,account_blocked
i want to know how busy ruby tuesday will be at around 8:45 pm,how_busy
can i use yogurt in place of sour cream,ingredient_substitution
please change your language setting to spanish,change_language
i miss placed my luggage i was on delta flight ab123 out of new york,lost_luggage
how can i go about improving my credit score,improve_credit_score
what do i have scheduled for february 28th,calendar
can i convert my credit card points to milage,redeem_rewards
my account has a fraudulent transaction i think,report_fraud
transfer 100 dollars between checking and savings,transfer
the current time,time
i need the interest rate on my capital one account,interest_rate
can you say what you just said again,repeat
tell me the exact amount of pto i have used,pto_used
what is our purpose here on earth,meaning_of_life
has my vacation time been signed off on,pto_request_status
please use your female voice,change_accent
can you tell me how you're doing today,greeting
please add this song to my alternative playlist,update_playlist
whoa whoa please slow down,change_speed
how do i get my check directly deposited,direct_deposit
increase the volume level to 4 now,change_volume
let me know my bank of america routing number,routing
so what is my name saved as,user_name
i want to update you name,change_ai_name
what's my take home from work,income
create a reminder for me to exercise this week,reminder_update
remember to remind me of this later,reminder_update
"the status of my day off request, please",pto_request_status
what s the uv index tomorrow,weather
ai i have 4 people need to get to get me uber,uber
what do i do when my car battery is dead,jump_start
the programmer who made you is who,who_made_you
i would like you to help me get on another united healthcare insurance plan,insurance_change
what kind of oil do i need to change the oil in my car,oil_change_how
have they recieved my vacation request and approved it,pto_request_status
what date will my replacement card arrive on,replacement_card_duration
who is available to check why my check engine light is on,schedule_maintenance
does marios in brooklyn take reservations,accept_reservations
i want to rent a car in boston for march 2 until march 4,car_rental
roll a dice and give me a number from 1 to 6,roll_dice
please let my bank know that i will be in uruguay from january to august,travel_notification
when are my tires due to be changed,tire_change
i'd like it to be louder,change_volume
flange means what,definition
are there any interesting activities to do in austin,travel_suggestion
share my location with brad and terry,share_location
how much money is left in my bank accounts,balance
i'd like to know the date tomorrow,date
what is my first name saved as,user_name
my name's frank,change_user_name
how high is my credit limit for my navy federal card,credit_limit
x is what i am calling you now,change_ai_name
who is this ai's creater,who_made_you
that is affirmative,yes
pay my electric bill from my paypal account,pay_bill
could i redeem my credit card points on a new tv,redeem_rewards
tell me what this cars highway mpg is,mpg
text chris and ask what time he will be home,text
id like a rental car in denver colorado between january 1st and january 3rd and id like a ford if possible,car_rental
how many bags can i carry-on for flights on singapore airlines,carry_on
do i have get an oil change on my todo list,todo_list
i need an uber to the doctor,uber
take lunch with steven off of my calendar,calendar_update
how report that scratched my card,damaged_card
can you show me how to set up direct deposit for my paycheck to my first hawaiian bank account,direct_deposit
what would be good for dinner,meal_suggestion
"when referring to you, what name should i use",what_is_your_name
what name do you use to talk about me,user_name
please set a timer for 6 minutes,timer
please send a text message to natalie for me,text
my list for shopping has what on it,shopping_list
can you slow your speaking down,change_speed
i need help paying my water bill,pay_bill
tell me whether you are a cat or dog person,do_you_have_pets
is it snowing in the next two weeks,weather
"what is 15 ounces in grams, please",measurement_conversion
i want you to address me in italian,change_language
joe and i are to cancel the reservation at zephers now,cancel_reservation
"flip that coin please, i choose heads",flip_coin
i believe that's true,yes
i would like to reserve a hotel room that accomodates 10 people from monday to tuesday in manhattan,book_hotel
when will i need to replace my tires if i last replaced them on december 20,tire_change
boost volume to 4,change_volume
do you know anything about my income,income
can you remember the nutritional info for macaroni and cheese,nutrition_info
tell me the status of my tires and when i need to replace them,tire_change
can you tell me my location,current_location
no thanks,no
i'd like you to call me something different,change_user_name
could you tell me what timezone reno is in,timezone
is it possible to order more checkbooks for my chase bank account,order_checks
when does my discover card expire,expiration_date
"if a recipe calls for sour cream, can i use yogurt",ingredient_substitution
how do i jump start a battery,jump_start
when will i get my next paycheck,payday
repeat that please,repeat
heads or tails i choose tails,flip_coin
thanks for helping me!,thank_you
can i get some music by three six mafia in here,play_music
"filp a coin, i call heads",flip_coin
can you suggest some quality chinese restaurants in oklahoma city,restaurant_suggestion
can you recommend an indian restaurant,restaurant_suggestion
do i need to change any of my tires,tire_change
"hey, ai",greeting
can you play right above it,play_music
tell me the minimum payment of my bill,min_payment
i am going to go ahead and pair this with my new phone,sync_device
is is very much true,yes
i need to set up a direct deposit,direct_deposit
can i get a higher limit on my american express card,credit_limit_change
can i use olive oil instead of butter,ingredient_substitution
i seemed to misplaced my phone,find_phone
how've you been feeling,greeting
can i increase the credit limit for my wells fargo credit card,credit_limit_change
convert 2 inches to meters,measurement_conversion
do i need a visa to go to somewhere internationally,international_visa
how do i alter my insurance policy,insurance_change
my visa card was stolen,report_lost_card
how long does it take to cook roast beef,cook_time
what is the sitting time at this restaurant,how_busy
one more time please,repeat
is there another entity you work for,who_do_you_work_for
they call me john,change_user_name
write apples on my shopping list,shopping_list_update
what do i need to go shopping for,shopping_list
what's this car guzzle in gas when driving in town,mpg
march 3rd needs to be cleared on my calendar,calendar_update
"buy a flight for me from nyc to la on march 1, returning on march 5",book_flight
are there any mandatory shots that i must get before my trip to jamaica,vaccines
"please add to ""kids"" playlist",update_playlist
what's the cooking time for chicken alfredo,cook_time
how busy will panera be at noon,how_busy
i can't find any of my luggage!,lost_luggage
add do laundry to my to do list,todo_list_update
who is this song that's on the stereo,what_song
i want you to tell me the minimum i can pay on my rent bill,min_payment
what is my annual percentage rate,interest_rate
please send my location to haley,share_location
how many feet are in 50 yards,measurement_conversion
could you tell me what the status of my day off request is,pto_request_status
how can i use you,what_can_i_ask_you
read my bill balances,bill_balance
"play the song with the lyrics, ""baby shark, doo doo",play_music
that is not correct,no
what does tertiary mean,definition
does jet blue have any carry-on restrictions,carry_on
can you please dim the lights,smart_home
where would you say you were born,where_are_you_from
fun facts about tigers,fun_fact
scrap that dinner reservation,cancel_reservation
tell me when my next paycheck is set to arrive,payday
i need help finding a recipe for enchiladas,recipe
"in brooklyn, i need a hotel room for 4 from 3/15 until 3/20",book_hotel
toss a coin and tell me what it lands on,flip_coin
do i need a visa to travel to jamaica,international_visa
how much pto do i have used up,pto_used
"initiate connection with my phone, please",sync_device
i want your setting adjusted to whisper voice now,whisper_mode
what's the routing number for my bank of america account,routing
it was great chatting with you,goodbye
what are the steps for setting up direct deposit,direct_deposit
do they take reservations at applebees,accept_reservations
i'd like to hear my workout playlist,play_music
when does the car payment come due,bill_due
i want to listen to the next song on this playlist instead,next_song
i don't know who to notify that i ran my credit card over with the lawn mower,damaged_card
slow down your speech,change_speed
flip that coin once; it must be tails,flip_coin
"change to whisper mode, please",whisper_mode
please let me know the credit limit on my citibank card,credit_limit
what's the time zone in miami,timezone
"what's the current time, please",time
how are my tires,tire_pressure
how do i prevent my credit score from lowering,improve_credit_score
tell me what i put on the shopping list,shopping_list
what meaning does life hold,meaning_of_life
"are you a computer, or are you a real person",are_you_a_bot
answer me in french,change_language
order more checks,order_checks
do you have another job,who_do_you_work_for
how many more weeks until the next holiday,next_holiday
"so it seems i have had pizza in the fridge since monday, so is it safe to eat",food_last
what is the timezone for quito,timezone
"was a hold placed on my wells fargo account, and if so why",account_blocked
please switch $s checking to mortage,transfer
how many carry ons will american let me take for a flight to los vegas,carry_on
switch my amex pin to 1234,pin_change
what time is my next paycheck coming,payday
set up two alarms one for 10am and another for 2pm,alarm
walk me through making changes to my insurance policy,insurance_change
i am going to call the landlord,make_call
do you know the health plan i'm on,insurance
"i accidentally bent my card, what do i do",damaged_card
"increase the volume level to 4, please",change_volume
tell me how the apr on my hy-vee card is,apr
"nutrition information for chicken nuggets, please",nutrition_info
please go ahead and increase your speaker volume,change_volume
i want to change my pin number for my checking account,pin_change
i need help making a pto request for march 3-10,pto_request
can you check how much pto i have already used,pto_used
i would love to know my spending limit,credit_limit
what's the number of remaining vacation days i have,pto_balance
is the air pressure in my tires low,tire_pressure
"can you schedule a meeting with jessica at the office, please",schedule_meeting
what is the amount of rewards points on my visa card,rewards_balance
i want to have happy added to my rb playlist,update_playlist
what is the total of my bank accounts,balance
if i cook the pizza at 400 degrees how long must it be in for,cook_time
are there any events on my calendar for march 2nd,calendar
how is the weather in seattle,weather
put a hold on my bank account please,freeze_account
are you really a human,are_you_a_bot
what's this song called,what_song
is there a way to increase the limit on my visa card,credit_limit_change
i have to report my card as stolen,report_lost_card
have i been spending more money at restaurants,spending_history
how many calories in scoop of chocolate ice cream,calories
on what date does my visa card expires,expiration_date
tell me my credit rating,credit_score
"i need you to order some more lysol for me,please",order
when is my meeting with roger,meeting_schedule
i need oranges on my shopping list,shopping_list_update
i need to hear what's on my shopping list,shopping_list
i'm unsure of the answer,maybe
the ingredients in pizza are which ones,ingredients_list
look for funny jokes,tell_joke
please make sure oranges are on my shopping list,shopping_list_update
how good are the ratings for peter luger steakhouse,restaurant_reviews
how much paid time off do i have left,pto_used
pay my mortgage from my checkings accounts,pay_bill
don't let payments go through using my bank account,freeze_account
"ai, tell me what things i should ask of you",what_can_i_ask_you
will you add what i'm listening to to my dinner playlist,update_playlist
help me calculate my federal tax bill,taxes
would you give me available flights out of dallas to miami on june 8 for under $340,book_flight
how many times have i used my annual leave,pto_used
what's the routing number for my savings account,routing
what is 10000 divided by 20,calculator
what's the estimated time to get to ppg paints arena in pittsburgh via bus,distance
any suggestions for a peruvian meal,meal_suggestion
how long does it take to get to orlando by bus,distance
it could be either,maybe
what is the highway mpg on this car,mpg
i need to know the calorie count of a bacon cheeseburger,calories
do the tires look a little low on pressure,tire_pressure
what is the meaning of the word lux,definition
nix folding laundry from my todo list,todo_list_update
how do i schedule getting my tires checked,schedule_maintenance
can i have your name please,what_is_your_name
