text,intent
i want to report my damaged card i accidentally cut it up thinking it was my expired card,damaged_card
how can i hurt my credit score,improve_credit_score
is it possible for you to speak with a british gent's accent,change_accent
when you roll a six sided dice what is the results,roll_dice
"ai, shut up",cancel
"specifically, what pets do you own",do_you_have_pets
can you check the tire pressure,tire_pressure
how long does it take for dough in the freezer to go off,food_last
i don't know for sure,maybe
how much air is in my tires,tire_pressure
do a coin flip,flip_coin
tell me what this cars highway mpg is,mpg
where's your place of birth,how_old_are_you
what is the pressure like on my tires,tire_pressure
what company's software engineers gave you life,who_made_you
set my alarm for 5pm,alarm
"i would like to apply for a air canada card visa, can you help me",new_card
what gas is needed for the car,gas_type
there's been some fraudulent activity on my card,report_fraud
how long should i cook the steak for,cook_time
"when you were a child, where did you live",where_are_you_from
look up a recipe for dinner to suggest to me,meal_suggestion
are there shots required before going to south africa,vaccines
i'd like to hear my workout playlist,play_music
yes you are,yes
how long do noodles need to cook,cook_time
how much paid time off have i taken,pto_used
do you know you are not human,are_you_a_bot
am i able to increase the limit on my visa card,credit_limit_change
what time would it be in rome right now,time
get everything on my shopping list,order
please refer to me as sharon,change_user_name
can i maybe apply for a new card,new_card
give me the apr for my mastercard,apr
how many days old are you,how_old_are_you
how long's it been since i had my car serviced,last_maintenance
"i purchased new tires yesterday, should i buy new ones",tire_change
what is american airlines carry on policy,carry_on
can you put a block on my visa account right away,freeze_account
how much is my cable bill,bill_balance
change the volume to 4 now please,change_volume
try a male voice,change_accent
add 7 rings to my pop playlist,update_playlist
what's the title of this,what_song
see if you can schedule a meeting with don southerland tomorrow at noon,schedule_meeting
what is today's high temperature predicted to be,weather
what type of pizzas are available for dinner,meal_suggestion
will you tell me my routing number,routing
do i need a travel visa to visit china,international_visa
are you ai or a real person please,are_you_a_bot
request pto from march 8th until march 11th,pto_request
how many tablespoons and teaspoons is one cup,measurement_conversion
what is 80980 + 098098 + 80980 + 1243,calculator
"i need more cat food, please order some",order
ai how are you doing today,greeting
what is the weather like tomorrow,weather
what health benefits are available to me,insurance
heard any good jokes lately,tell_joke
what ingredients go in pizza,ingredients_list
what is 1 million twelve hundred divided by 400 thousand,calculator
can you get me a table for 6 at johnnys,restaurant_reservation
i am stranded and need uber,uber
i want to know the name of the song that's playing,what_song
how can i cash in my credit card points,redeem_rewards
can you remind me the things i was trying to remember,reminder
what is the month of my card's expiration date,expiration_date
did my american express card application go through yet,application_status
what do you do in your down time,what_are_your_hobbies
please turn my account to frozen,freeze_account
i switched companies and need to rollover my 401k,rollover_401k
routing number for american river,routing
can you check what fuel type to use with this car,gas_type
are there transaction fees for my visa if i'm in russia,international_fees
what do i need to do in order to redeem my credit card points,redeem_rewards
what are the ratings about at pho king,restaurant_reviews
the lists of my reminders is what,reminder
do you have a meeting room open from noon until 2:00 pm,schedule_meeting
can we play the next track,next_song
can you help me booked a car in london,car_rental
can you translate good bye into russian for me,translate
"i'd like to get some more checkbooks mailed to me, if i can",order_checks
i need to know how much gas is left,gas
add clean bathroom to my to do list,todo_list_update
was my application approved or not for a credit card at chase bank,application_status
what is the square root of 104,calculator
"it could be either, i think",maybe
do i have a name to you,user_name
i want to place a call to mike,make_call
"sorry, can you speak a little faster",change_speed
are shots needed for uk travel,vaccines
can you tell me what is 18 percent of $2500,calculator
thanks for your cooperation,thank_you
how are the donuts reviews at tgi,restaurant_reviews
can you explain the meaning of life,meaning_of_life
do you know any fun facts about australian football,fun_fact
does my shopping list include corn,shopping_list
"my check engine light has switched on, schedule someone to inspect it",schedule_maintenance
what do you prefer being called,what_is_your_name
i need a pto request for march 3rd and 4th,pto_request
when is the next office holiday,next_holiday
double check my reservation under adam for outback steakhouse,confirm_reservation
do i have watering the plants on my to do list,todo_list
are my tires in need of air,tire_pressure
would please let me know how much i spent on food in january,spending_history
how percentage am i earning annually on my account,interest_rate
how come a hold was placed on my 401k account,account_blocked
tell me the amount of pto i have used at this point,pto_used
what is 750 divided by 5,calculator
send 2000 dollars between chase and rabobank accounts,transfer
do i have any updates about my credit card application,application_status
when can i receive rewards on my visa card,rewards_balance
how would you like me to call you,what_is_your_name
buy a flight from phoenix to el paso on august 30 that returns on labor day,book_flight
how can i apply for a discover card,new_card
tell me how to spell anonymous,spelling
"i have no more checks, how can i order more",order_checks
who did the programming for this ai,who_made_you
what is on my to do list,todo_list
"ai, please stop your current task",cancel
do you work for me or is that wrong,who_do_you_work_for
what steps do i take to redeem my credit card points,redeem_rewards
what is the way to jump start my car,jump_start
"check the apr on my disney visa, please",apr
is it possible to use sausage instead of hot dog,ingredient_substitution
i need my money to be moved,transfer
"where is the closest walmart to boise, idaho",directions
switch to quiet mode,whisper_mode
does south korea have any travel alerts i should be aware of,travel_alert
can you help me do math,calculator
"i need a reservation for one at applebee's, four in the afternoon on march 3rd",restaurant_reservation
x will be your name,change_ai_name
my transaction history,transactions
where should i go to get a w2 to do my taxes,w2
tell me my reminders,reminder
where do i get my w2 form from,w2
salutations!,greeting
switch fan,smart_home
what's the prep time for a garden salad,cook_time
can you show me the nutrition facts for grapes,nutrition_info
will there be traffic on the way to walmart,traffic
are there carry-on restrictions for delta,carry_on
suggest a meal from italy to me,meal_suggestion
do i have any meetings with dave today,meeting_schedule
when will my car need an oil change,oil_change_when
can you play your guitar right now,play_music
what timezone is sweden in,timezone
what is the meaning of this life,meaning_of_life
could you walk me through transfering my 401k,rollover_401k
what do people find funny about food,tell_joke
can you tell me what to do as i am in the airport and have been for some time and there is still no sign of my suitcase,lost_luggage
is there any good place in hawaii kai that serve local food,restaurant_suggestion
how do you convert inches to centimeters,measurement_conversion
how do i make a taco that's worth eating,recipe
i must know my visa card's apr,apr
what is the procedure for getting a new pin number,pin_change
where is starbucks,directions
do you know why the bank put a hold on my joint checking account,account_blocked
what is the meaning of the word slander,definition
i need to change your name to ben,change_ai_name
how long should i cook a ny steak,cook_time
tell me how many teaspoons are in two cups,measurement_conversion
what's the total number of points i earned so far with my chase rewards card,rewards_balance
how do i set up direct deposit for my paycheck,direct_deposit
just call me dennis,change_user_name
"if my car battery is dead, what action do i need to do",jump_start
that would be a no,no
pay my insurance bill,pay_bill
schedule a pto request for me on march 1-2,pto_request
is is possible to order more checkbooks for account ending in sequence 939392,order_checks
how much did i spend at restaurants last week,spending_history
how to apply for platinum card,new_card
do you know anything funny about cats,tell_joke
what's the healthcare plan i'm on,insurance
in what format did you save my name,user_name
can you tell me the most interesting fact about resistors,fun_fact
what is the average wait time at the cheese cake factory,how_busy
please tell me does zeus do reservations,accept_reservations
i need help getting a w-2,w2
how do i update my pin number for my account,pin_change
catch you around,goodbye
send mom a text asking where are you,text
how exactly do i find my credit score,credit_score
i must change your name to amanda,change_ai_name
should i get any vaccines before going over to the uk,vaccines
how many calories would i consume if i ate a loaded hotdog,calories
what are fun facts about lighthouses,fun_fact
change the song to the next one on this playlist,next_song
nay,no
i need help paying my water bill,pay_bill
my discover card has been stolen,report_lost_card
how many vacation days do i have left this year,pto_balance
what fees are charged if i use something in paris,international_fees
is this where i get a w2,w2
"if i want to cash in my american express rewards, how do i do that",redeem_rewards
how does this car do with mpg in the city,mpg
help me decide what mexican meal i want,meal_suggestion
what's my credit score rating,credit_score
advance to the next song,next_song
can you text kayla and tell them im running late,text
what do i set the timer for if i'm making gyoza,cook_time
what routing number do i use to send an international wire with citibank,routing
lower your volume,change_volume
my luggage is missing i was on spirit flight ab123 from chicago,lost_luggage
i need to talk to someone about a transaction that was not made by me on my chase account,report_fraud
"you need to call the melt in lakewood for a table for at 2:00, monday, the first week in march",restaurant_reservation
"find me a flight from nyc to la on march 1, returning on march 5",book_flight
make reminder to pay rent on the 30th of every month,reminder_update
what's the wait at macaroni grill,how_busy
i need ti know the traffic in tempe,traffic
how much pto have i accrued,pto_balance
what is my pay date,payday
make all settings the initial defaults if you would,reset_settings
i must find the interest rate for my checking account,interest_rate
get rid of my 2 pm reservation at ruth's steakhouse,cancel_reservation
please pay electric bill,pay_bill
can i make a reservation for 2 at state bird for 8:30,restaurant_reservation
what's the possibility of getting a credit limit increase on my visa,credit_limit_change
can i get some more of those new checkbooks mailed to me,order_checks
did they process the credit card i applied for,application_status
how can i get my w2 to do my taxes,w2
when do i have to pay my electric bill by,bill_due
put in the order for everything on my shopping list,order
do i have any vacation time left,pto_balance
i want to make a meat stew what ingredients do i need,ingredients_list
what is the apr on my amex card,apr
set a timer for 35 minutes,timer
can you speak to me in chinese,change_language
please begin pairing with my phone,sync_device
calorie count of cheetos,calories
when did i last bring my car in to get looked over,last_maintenance
the milk will expire when,food_last
"i want the events on my calendar for march 20th, 2019 to be cleared",calendar_update
my card broke in half and i need to report this,damaged_card
i want to order some new checks because i ran out of them,order_checks
detroit is in what timezone,timezone
how many of my vacation days do i have remaining,pto_balance
please share my location with my boss and my lawyer,share_location
i need information on today's date,date
can you please reserve my uber to go to devon's seafood restaurant,uber
"i want sushi, is there any good place in ho chi minh",restaurant_suggestion
is it possible for you to whisper for me,whisper_mode
put this song in vibes playlist,update_playlist
what is one fun fact,fun_fact
text mom and let her know i'll be there soon,text
i'm traveling between denver and la so tell my bank,travel_notification
"if a recipe calls for sour cream, can i use yogurt",ingredient_substitution
i must know five dollars in yen and rubles,exchange_rate
report that i split my card,damaged_card
what's the expiration for steak,food_last
speak back to me what's on my reminder list,reminder
about how many meetings am i attending between 12 and 3 today,meeting_schedule
i go by ted,change_user_name
what is the amount of gas i have,gas
is it likely my credit card application has processed yet,application_status
play next on the playlist,next_song
explain to me how to rollover my 401k,rollover_401k
i want to hear my shower playlist,play_music
how many feet are in 50 yards,measurement_conversion
help me to book a car rental in sacremento,car_rental
please check my credit limit on my visa,credit_limit
can you explain my benefits,insurance
how many days till we have off again,next_holiday
when is my mortgage payment due,bill_due
is red lobster busy at 6pm,how_busy
when do i get paid again,payday
how long would i have to wait if i want to go to golden corral,how_busy
what ingredients do i need for philly cheesesteaks,ingredients_list
how is that credit limit,credit_limit
please tell the bank i will be traveling internationally,travel_notification
read off to me the last five transactions i've made,transactions
how many reward points have stacked up for my amex card,rewards_balance
how long is it safe to leave a burger in the refrigerator,food_last
i need my furnace turned on,smart_home
help increasing credit on discover card,credit_limit_change
my name is jim,change_user_name
could you link with my phone,sync_device
how do i find out my credit rating,credit_score
can you tell me why my bank account is frozen,account_blocked
tell me whether i need an international visa to go to mexico,international_visa
what name should i use to address you,what_is_your_name
i'd rather have you call be ray ray,change_user_name
are socket converters necessary in england,plug_type
can you find a hearty lasagna recipe,recipe
can you help me book a car rental in seattle,car_rental
stop all payments to my bank account,freeze_account
where am i right this moment,current_location
for which reason was my card declined yesterday,card_declined
i need to set a meeting with tom at 6pm,schedule_meeting
what kind of gas does my vehicle take,gas_type
can you make a note for my next oil change,oil_change_when
please roll the 10 sided dice,roll_dice
put this song on my edm playlist,update_playlist
where did you live prior to living here,where_are_you_from
when is the next day i have off,next_holiday
please erase everything on my to do list,todo_list_update
i think my luggage got lost,lost_luggage
does spain have any travel alerts i should be aware of,travel_alert
how do i report fraud on my discover card,report_fraud
throw mopping onto my to do list,todo_list_update
definitely not,no
i need help cause my check engine light came on,schedule_maintenance
help me get an uber to ann arbor,uber
the magnetic strip on my card is scratched up pretty badly from overuse can i get a new one,damaged_card
x is what i am calling you now,change_ai_name
can you schedule a meeting with george for 4,schedule_meeting
what's the reviews have to say about burger king,restaurant_reviews
"when i go to mexico, what kind of plugs do i need",plug_type
what is the routing number of cadence,routing
"i want to listen to my maroon 5 playlist, play it for me",play_music
i wanna know when my flight scheduled to board,flight_status
reset to default settings,reset_settings
you must increase the volume to 4 please,change_volume
can you change your accent to the male british one,change_accent
"maybe one, maybe the other",maybe
can you tell me jet blue airlines' carry on policy,carry_on
i need to know my reward point total looking at my debit card,rewards_balance
i need to know how old you are,how_old_are_you
how can i say not now in spanish,translate
what should i do in bangor,travel_suggestion
how much is the irs going to get from me,taxes
let me know the amount i spent on food last month,spending_history
what's next when it seems there's a dead car battery,jump_start
did anyone securely lock the door,smart_home
how good is the fuel usage for this vehicle,mpg
"how much can i spend, at most, on my chase freedom",credit_limit
how many culver's take reservations,accept_reservations
what's the credit limit on my account,credit_limit
i need to know when my next day off is,next_holiday
how high is my credit limit for my bank of america card,credit_limit
abort the current action,cancel
who did the programming on you,who_made_you
how long does it take to get a table at chili's,how_busy
can you tell me how to redeem my credit card points,redeem_rewards
please set the temperature to 70,smart_home
how is the traffic on the way to the mall,traffic
what is the cost of water and electric this month,bill_balance
could you reset your factory settings please,reset_settings
"what do you suggest for entertainment in tampa, florida",travel_suggestion
how busy is kaya around 5 pm,how_busy
what's the way to cash in my rewards for my citibank card,redeem_rewards
what is the process to apply for a visa card,new_card
tell me how to transfer my 401k,rollover_401k
i want to know the carry on policy for southwest,carry_on
how long is it going to be until my card expires,expiration_date
what amount of tax should i pay,taxes
that is affirmative,yes
turn on the fan,smart_home
is there any info on my savings interest rate online,interest_rate
what can i use as a substitute for yeast,ingredient_substitution
what is your favourite pet,do_you_have_pets
what questions am i allowed to ask,what_can_i_ask_you
is there really an answer to the meaning of life,meaning_of_life
heller,greeting
create alarm 6am,alarm
do i need an international visa to enter canada,international_visa
what is on march 2 calendar,calendar
would you say you like dogs more or cats more,do_you_have_pets
what timezone is philadelphia in,timezone
remind me to call my mother saturday morning,reminder_update
phone call secretary,make_call
will i be charged if i use the card in germany,international_fees
list me my recent transaction,transactions
i want to know the nearest bank's location,directions
how long will chicken last in the freezer,food_last
tell me all the ways my credit score can get hurt,improve_credit_score
what's the amount of vacation days i've taken,pto_used
let me know when should i get my tires changed next,tire_change
what's the timezone for brasilia,timezone
pull up traffic predictions at 4pm on the way to the library,traffic
check my car's tire pressure,tire_pressure
will i be charged if i use my card in dublin,international_fees
i'll pass,no
which purchases are on my shopping list,shopping_list
please tell me how many calories one chocolate bar contains,calories
check the status of my order,order_status
purchase all the things on my shopping list,order
how would you like to be referred to,what_is_your_name
what's the proper way of spelling seance,spelling
which holiday is next in line,next_holiday
can you tell me what the weather will be please,weather
i have been spending a lot on insurance lately,spending_history
what would four inches be in centimeters,measurement_conversion
please connect the device to my phone,sync_device
how often do you change your tires,tire_change
do i need to get vaccinations before i go,vaccines
please tell me trivia about hamburgers,fun_fact
will it snow this weekend,weather
the new name that i want you to call me is this one,change_user_name
is it ok to sub sugar for salt,ingredient_substitution
should i get any shots before i go to kenya,vaccines
tell me what you do in your free time,what_are_your_hobbies
when should i expect my next paycheck,payday
can i get a w-2 from the post office,w2
please change your accent to a british male,change_accent
check my reminders for mop the floor,reminder
does it take 5 hrs to get to brooklyn by bus,distance
tell me all about your hobbies,what_are_your_hobbies
can you tell me a joke about politicians,tell_joke
how much did i spend on furniture last week,spending_history
what do i do to get new insurance,insurance_change
how many of my vacation days have i depleted,pto_used
why did my bank account freeze,account_blocked
does iron skillet at the truck stop trake reservations,accept_reservations
hotel room for 5 in austin for 3/1 until 3/8,book_hotel
what is the reason for whole foods declining my card,card_declined
your name from this point forward is george,change_ai_name
does my card charge a fee for use in indonesia,international_fees
"yes, that is right",yes
confirm,yes
i need to know what tasks are on my to-do list,todo_list
show me where i am,current_location
help me with math,calculator
have i been giving lot of money to food to food lately,spending_history
how do i let visa know about a charge i didn't make,report_fraud
how do i spell ambitious,spelling
what is my current gross salary,income
my car battery has died what should i do now,jump_start
why in the world am i locked out of my bank account,account_blocked
please tell me if there are meeting rooms available between 9:00 am and 11:00 am,schedule_meeting
mark down that i will be in rome from february 1 to march 1 and notify my bank,travel_notification
please help me figure out how to jump start my car,jump_start
"if i'm trying to get to heinz field, how long would it take by bus",distance
when do i need an oil change,oil_change_when
where is an appropriate place where i can schedule to check out my tires,schedule_maintenance
what is 4 + 4,calculator
"filp a coin, i call heads",flip_coin
can you give me a thai meal suggestion,meal_suggestion
can you tell me when my flight is going to board,flight_status
how many rooms are available between 2 and 3,schedule_meeting
i wanna apply for a bank of america travel rewards credit card,new_card
i want to set direct deposit,direct_deposit
translate hello into french for me,translate
tell me all about the trivia with friends,fun_fact
what kind of gas does this car need,gas_type
never mind,cancel
i need to see my shopping transactions,transactions
read me a definition for qat,definition
what timezone is canada in,timezone
please be quiet,cancel
can you tell me if i might be able to apply for a new credit card,new_card
see you later alligator,goodbye
how much money have i recently spent on entertainment,spending_history
where should i eat tonight,restaurant_suggestion
tell me what is on my shopping list,shopping_list
"i'm hungry, where should i go",restaurant_suggestion
how often should i change my oil,oil_change_when
play the song god's plan,play_music
use your whispering voice,whisper_mode
how much is my current cable bill for,bill_balance
i'd like to know about my health plan,insurance
where were you made,where_are_you_from
i am needing to know the current time in the eastern timezone,time
what is the name of my health insurance,insurance
how many days until my next payday,payday
can you talk at a normal speed please,change_speed
can you let ben and jerry know my current location,share_location
can you help me pay this bill,pay_bill
i want you to change the ai name,change_ai_name
are an an ai,are_you_a_bot
i need to pay the smallest amount on my phone bill,min_payment
i have to have a text sent,text
please look up my card's expiration date,expiration_date
go to the whisper voice,whisper_mode
"ai, research usbank options to order more checks",order_checks
what's a big bowl of ice cream contain in calories,calories
tell me something neat about slinkies,fun_fact
are you a human or a bot,are_you_a_bot
what'll this car do for gas mileage on the open road,mpg
can i protect my credit score,improve_credit_score
switch to female voice,change_accent
i will call you cap,change_ai_name
when was my most recent oil change,last_maintenance
what all can you do,what_can_i_ask_you
what kind of questions are you good at answering,what_can_i_ask_you
what name do you like to go by,what_is_your_name
"my card snapped, can you tell my bank to send a replacement",damaged_card
how much air do i have in my tires,tire_pressure
how long will it take to get from galleria mall to state capitol,distance
i believe that to be false,no
where do i find instructions on how to speed up voice replies,change_speed
please give me instructions on making blueberry pie,recipe
what is the interest rate on my bank of america cd account,interest_rate
i would like to know how much i pay in taxes,taxes
why is my bank account blocking me,account_blocked
where can i get the form i need to do my taxes,w2
i need my luggage that your airline lost it was flight abc123 and now it’s suddenly missing,lost_luggage
what are the subject areas you are knowledgable in,what_can_i_ask_you
does my shopping list consist of chips,shopping_list
what time is it in london,time
how can i find my current location,current_location
does it show me as having a reservation for tomorrow at 5,confirm_reservation
how many vacation days do i still get,pto_balance
"if i have four inches, how many centimeters is that",measurement_conversion
would you be able to help me with a meeting room on wednesday at 3pm,schedule_meeting
my bags didn't make it to the new orleans airport,lost_luggage
help me pay my cable bill,pay_bill
"i'm out of cat food, order more",order
give me the spelling of potato,spelling
i need you to freeze my account,freeze_account
how many calories are in chicken breast,calories
how long to microwave a pizza,cook_time
i have much gratitude for your help,thank_you
can you play an alarm at 5pm,alarm
what are all the things on the shopping list,shopping_list
tell me a joke about rats,tell_joke
can you tell me how many calories are in cookies,calories
i would like to know all of the covered benefits that are given by my health care plan,insurance
i need to jump start my car what do i do,jump_start
can you see if i have my doors locked,smart_home
what do you think i should prepare for my dinner,meal_suggestion
can you please check on the status of my online order,order_status
can you schedule a meeting with damon for 1,schedule_meeting
application for a mastercard,new_card
can you recommend an indian restaurant,restaurant_suggestion
set a reminder for my doctors appointment,reminder_update
go through all the reminders on my list and state what they are,reminder
can you tell me how to set up direct depost,direct_deposit
what is the current status of my vacation request,pto_request_status
i gotta schedule some car maintenance,schedule_maintenance
are there any ubers available that fit 5 people we are going to wendys,uber
i'd like to pencil in a meeting with seth at 11am,schedule_meeting
ways to transfer my 401k,rollover_401k
my luggage is missing i was on american airlines flight ab123 out of dallas,lost_luggage
when is my oil due to be changed,oil_change_when
can you make me laugh,tell_joke
i want a good recipe that shows me how to bake chocolate chip cookies from scratch,recipe
what is the available balance in savings,balance
could you tell me what my routing number from first republic is,routing
what's the current reward amount on my mastercard,rewards_balance
who is your employeer,who_do_you_work_for
is a plug converter required for haiti,plug_type
it's true,yes
does delta have carry-on restrictions,carry_on
how is my name listed,user_name
verify with me my credit score,credit_score
can you list all of my online transactions for the month of january,transactions
"what age were you on your last birthday, ai",how_old_are_you
"make an uber reservation to the ymca, center city, philadelphia, please",uber
how low can i reduce my phone bill before paying,min_payment
please tell me why walgreen's wouldn't take my card,card_declined
i need meteorological data for tallahassee,weather
can you read my gas level,gas
lets do a coin toss,flip_coin
how many euros can i exchange for 200 yen,exchange_rate
what are the thing i told you to help me remember,reminder
please list my total spending on grocery shopping for the last two months,spending_history
how long does it take to get a replacement credit card when your last one was stolen,replacement_card_duration
what places in chicago will allow me to rent a car from monday to friday,car_rental
i would like to apply for a credit card,new_card
how do i say 'hotel' in finnish,translate
what name do you know me by,user_name
do they take reservations at the progress,accept_reservations
how can i apply for a visa card,new_card
please find me a hotel room for 4 people from monday to wednesday in lakewood,book_hotel
can you find the reason for the block on my account,account_blocked
how much is my amex's apr,apr
"disconnect from my phone now, please",sync_device
"i want to report fraudulent activity on my amex card, please",report_fraud
"when referring to you, what name should i use",what_is_your_name
give me the nutrition facts for chicken breast,nutrition_info
search google for how to set up direct deposit,direct_deposit
what's the transit time on a new card,replacement_card_duration
send mom a message i'll talk to you later,text
can you locate my phone for me,find_phone
"do i still have any pto days left, and if so, how many",pto_balance
i don't understand why my bank account is frozen right now,account_blocked
nada,no
what is my fica score,credit_score
i want to know if pizza is healthy,nutrition_info
i need to do cleaning so add it to my to do list,todo_list_update
would it be possible to replace the salt with baking soda,ingredient_substitution
what type of gas does this car take,gas_type
can you book me a room in new york city from april 2 through april 8,book_hotel
i need to do something about my dead car battery,jump_start
how do i check how many rewards i have on my master card,rewards_balance
when was the last time i had an oil change,last_maintenance
name the items on my shopping list,shopping_list
what steps do i need to do to set up direct deposit,direct_deposit
what restrictions are there for carry-on on delta,carry_on
show me the application for a visa card,new_card
can you provide information on my income,income
what was the reason my bank account was frozen,account_blocked
is it ok to substitute spinach for lettuce,ingredient_substitution
please remove the phone's sync,sync_device
"yes, that's accurate",yes
my shopping list should have carrots on it,shopping_list_update
do they take reservations at state bird,accept_reservations
i am going to germany soon do i need a visa,international_visa
time zone in france,timezone
what is the duration of time cookies should be in the oven,cook_time
advise me of my income,income
book a reservation for 3 at red lobster under the name steve,restaurant_reservation
transfer my cash reward balance to my bank,redeem_rewards
tell me ways to improve my credit score,improve_credit_score
i'm looking to call a group,make_call
when will i be off again,next_holiday
can i get a jeep to rent in bangor from the first of the month to a week after the first,car_rental
find me a flight out of la to chicago on march 3rd for under $500,book_flight
walk me through the process of transferring my 401k,rollover_401k
send a message to natalie in the form of a text,text
please read out my list of tasks to accomplish,todo_list
what are some ways to increase my credit,improve_credit_score
walk me through applying for a visa card,new_card
can you tell me what song this is,what_song
please say the apr for my credit card,apr
i've saved what number of days of vacation,pto_balance
"how do i get my pin number, i forgot mine",pin_change
make your preferred language english,change_language
how many days of vacation time do i have saved,pto_balance
tell me what the tax amount is,taxes
i need to remove an event from my calendar,calendar_update
how do i put in a pto request for the first to the ninth,pto_request
tell me what my tire pressure is,tire_pressure
can i have the expiration date for my capital one card,expiration_date
what do i do if my car battery is dead,jump_start
what can i do to raise my credit score,improve_credit_score
please inform regarding the procedure to cash in my rewards for my citibank card,redeem_rewards
i think we should whisper,whisper_mode
how long does it take to get to spago's in los angeles,distance
i need to know when the next holiday is,next_holiday
give me the meaning of alternative,definition
compose text message,text
can you put detergent on my shopping list cause i'm all out,shopping_list_update
where's my w-2,w2
present your speech at a slower pace,change_speed
when did i last do maintenance on my car,last_maintenance
how long til my new card arrives by mail,replacement_card_duration
do i need an international visa to go to south korea,international_visa
is there anyone available to help pay an internet bill,pay_bill
"in tokyo, what's the time",time
will i be able to get a seat at 5pm,how_busy
can you tell me about the pets you have,do_you_have_pets
i'm happy with your answer,thank_you
i'm famished so give me some places to eat!,restaurant_suggestion
what date will my card be here,replacement_card_duration
how much pto has been used on my behalf,pto_used
it depends,maybe
can you show me how to order some more checks for my chase account,order_checks
is there a starbucks close to home,directions
what's the due date for the credit card,bill_due
how much are taxes in my state,taxes
what is the recommended time frame to change my oil,oil_change_when
how do i tell mastercard about a fraudulent charge,report_fraud
how much is 10kg in pounds and ounces,measurement_conversion
i would like to know when my flight scheduled to board,flight_status
when's the next time i have to pay the insurance,bill_due
please read my todo list,todo_list
i really would like to add hey jude by the beatles to my playlist,update_playlist
i need a bed in brownsburg near walmart from apil 4th until the 5th,book_hotel
tel me the credit limit for my credit card,credit_limit
define qat for me,definition
how long have you been alive for,how_old_are_you
let me know the status of flight dl123,flight_status
does delta have any carry-on restrictions,carry_on
find my credit score,credit_score
can you tell me what my income will be this week,income
what are my recent transaction,transactions
"agreed, that's valid",yes
please send ann a text and tell her i will be home in 20 minutes,text
what is the correct way to say 'i am a visitor' in french,translate
can i substitute rice milk for milk,ingredient_substitution
where in sacramento ca i schedule maintenance on my car,schedule_maintenance
what's the sum of all i owe on bills this month,bill_balance
give me my credit card's apr,apr
can you use male voice,change_accent
i agree with the truth of what you just said,yes
that turns out to be false,no
what gas does this car need,gas_type
is it possible to have a place booked in salem from the 1st to the 3rd,book_hotel
you can call me al,change_user_name
how much is the bill for my water and electricity,bill_balance
how do i get to the college by bus,directions
i want to put you back to original settings,reset_settings
will my amex institute international transaction fees on a charge,international_fees
what's td bank's interest rate,interest_rate
make sure to set yourself to whisper mode before i go to the movie,whisper_mode
"i'm heading to israel soon, do i need a visa",international_visa
roll the dice!,roll_dice
"if i replaced my tires on christmas eve, when will i need to replace them again",tire_change
"what's the point of life, anyways",meaning_of_life
what type of gas does this car need,gas_type
tell me where you come from,where_are_you_from
what are the nutrition facts of grilled chicken,nutrition_info
negative for sure,no
i need to find a nice hotel with solid reviews in seattle,book_hotel
what are the fees for using my card in toronto,international_fees
what's the apr on my amex card,apr
what is my pnc account routing number,routing
please provide an option for dinner,meal_suggestion
i really want to confirm that i have a reservation at red robin for josh,confirm_reservation
help me figure out where my cell phone is,find_phone
when is my next day off,next_holiday
what's 10 euros in dollars,exchange_rate
i no longer want this phone to sync,sync_device
what are the gps coordinates where i am located,current_location
you need to change your accent to the male british one,change_accent
create a pto request for march 21st to march 26th,pto_request
how do i improve my credit score,improve_credit_score
what are some fun things i can partake in in atlanta,travel_suggestion
next payday,payday
will you roll a 5 sided dice,roll_dice
i am nost sure why my account is blocked,account_blocked
check on the status of my vacation request please,pto_request_status
i wanna add help! by the beatles to my playlist,update_playlist
what amount do i make,income
what will the apr on my transferred balance be after the first year on my bank of america credit card,apr
can i increase the credit limit for my wells fargo credit card,credit_limit_change
does olive garden take reservations,accept_reservations
what does my shopping list entail,shopping_list
am i scheduled for any meetings between noon and one,meeting_schedule
how many more days before my verizon bill is due,bill_due
help me find a good sushi spot in chicago,restaurant_suggestion
"when is our next free day, please",next_holiday
find the date of the last oil swap for my car,last_maintenance
what place do you call home,where_are_you_from
i can't make up my mind,maybe
i've got tax issues and need help obtaining my w2,w2
tell me when my next day off is,next_holiday
you're talking too quickly for me to understand,change_speed
i need to hear my shower playlist,play_music
i dropped my card in my gasoline and the printing wore off,damaged_card
pull up my calendar and tell me what i have scheduled for march 30,calendar
are there meeting rooms available between 4-8,schedule_meeting
could you check my bank balance for me,balance
how do you say i'm hungry in french,translate
what do you think i am called,user_name
what is the quickest way to get a new card,replacement_card_duration
remove the june 12 event called sasha's wedding from my calendar,calendar_update
tell me what ingredients i need for carne asada,ingredients_list
"hey, speak slowly",change_speed
is it possible for you to let me know what health plan i'm on,insurance
lets go with heads or tails,flip_coin
i am going to go ahead and pair this with my new phone,sync_device
please change the ai name for me,change_ai_name
can you tell me my current salary,income
i want my 401k rolled over to a new workplace,rollover_401k
how soon should i have my oil changed,oil_change_when
how do you like to spend your free time,what_are_your_hobbies
how does this cars mpg do on the highway,mpg
any travel advisories for portugal,travel_alert
turn off my bank account,freeze_account
i want your speech settings to be made slower,change_speed
"can you play me that, ""baby shark, doo doo,"" song",play_music
what do you do if your luggage is missing,lost_luggage
please change the ai name,change_ai_name
what did i put on my shopping list,shopping_list
what is the apr on my discover card,apr
