text,intent
i'd like to hear a joke about donkeys,tell_joke
tell me how to make beef wellington,recipe
flip a coin one time,flip_coin
is there a way to get my pin number,pin_change
"i have had pasta in the fridge since monday, can is till consume it",food_last
my card is too scratched and won't read correctly,damaged_card
it takes how long to get to mcdonald's in pomona,distance
return to factory default,reset_settings
please set up an alarm to go off tomorrow at daybreak,alarm
how do i book a vacation,pto_request
please call toby,make_call
shit if i know,maybe
what kind of gas will i need to put in this car,gas_type
can you make me a reservation for 4 pm on the 22nd at ruth's,restaurant_reservation
"my name is stu, not sue!",change_user_name
my chase card expires on what date,expiration_date
tell me what day today is,date
what weather should i expect,weather
i want to switch speaking to french,change_language
what is my email subscriction services bill,bill_balance
"on my bank of america visa, what is the apr",apr
i think my luggage got lost,lost_luggage
when was the car in the shop,last_maintenance
give tom my location,share_location
which type of gas do i need to put in my car,gas_type
i need to pay this month's tv subscription fee,pay_bill
have i been spending a lot on shoes lately,spending_history
i need you to block my mutualone account now,freeze_account
i decide to switch out of whisper mode,whisper_mode
"how can i obtain new insurance, please",insurance_change
how much money have i spent on groceries recently,spending_history
is there a way to change my pin number for my savings account,pin_change
please book me a place in pittsburgh to stay from monday to friday,book_hotel
how's my interest rate,interest_rate
do you know what the timezone is in reno,timezone
tell me something funny,tell_joke
add mom's birthday to my calendar on april 12,calendar_update
i want to know what kinds of pets you have,do_you_have_pets
make a payment on the electric bill,pay_bill
what is your perception of the meaning of life,meaning_of_life
can you find me a recipe for ribs,recipe
give me instructions to change my oil,oil_change_how
what's the next day i am scheduled off,next_holiday
how many inches and centimeters would i need if i had 10 feet of something,measurement_conversion
i must know my water bill minimum payment,min_payment
can i get my w2 online,w2
i need a recipe on how to make beef stew,recipe
what is the credit limit for my bank of america card,credit_limit
tell me about the hold on my chase account,account_blocked
how long does a roast take,cook_time
what is the number of remaining rewards points on my chase card,rewards_balance
would you give me directions to the closest starbucks restaurant,directions
what are the steps i need to follow to make chewy rice krispies treats,recipe
i need you to roll dice now,roll_dice
i need to know when i will next have the day off,next_holiday
tell me how to get my paycheck on direct deposit,direct_deposit
how long will it take me to drive to my destination,distance
am i limited in carry ons for jet blue,carry_on
do you know how to refer to me,user_name
can you tell bob to get his dog via text,text
do you remember when i last changed my oil,last_maintenance
i agree with the truth of what you just said,yes
set up an alarm,alarm
can you tell me if there's a travel alert for that country,travel_alert
how do i say 'hotel' in finnish,translate
i'd like to know what's on my shopping list,shopping_list
"no, that is inaccurate",no
what location can i get a w2 from,w2
when did i last have a mechanic check out my car,last_maintenance
what is the cost of water and electric this month,bill_balance
how much are my cable and water bills,bill_balance
restore the factory settings,reset_settings
are there restrictions for carry-ons on delta,carry_on
"in nashville, i need a rental car booked",car_rental
did they process the credit card i applied for,application_status
how do you feel,greeting
i would like to know my electric bills date it needs to be payed,bill_due
i would like to know my water bill minimum payment,min_payment
what is the date today,date
i would like you to stop what you were doing,cancel
i would like you to think of yourself as machine and answer when i say your name as such,change_ai_name
you work for someone else or no,who_do_you_work_for
can you check when i'm next due for an oil change,oil_change_when
i need you to book me a flight from ft lauderdale to houston on southwest,book_flight
where did your mom have you,where_are_you_from
what is the temperature on the ac,smart_home
what can you do,what_can_i_ask_you
my reservation for dinner needs to be canceled,cancel_reservation
can you get me a table for 8 at mastro's at 8:30pm,restaurant_reservation
what ingredients are in mashed potatoes,ingredients_list
i want you to turn the fans on,smart_home
how high is my credit limit for my wells fargo card,credit_limit
i gotta add hey jude by the beatles to my playlist,update_playlist
what sorts of pets do you own,do_you_have_pets
how do i find my income,income
i need a rental car,car_rental
"book a hotel in pa, harrisburg for the 10th to 15th",book_hotel
are you sure i don’t think that’s correct,no
how do i get to the museum on foot,directions
can you tell me what my tire pressure is,tire_pressure
i need an address for the closest starbucks to home,directions
i would love to know the exchange rate between rubles and pounds,exchange_rate
what day is the bill due,bill_due
i need to book a car rental in boston,car_rental
hoe many vacation days are left for me,pto_balance
what are you called,what_is_your_name
hola,greeting
how soon until you send me replacement card,replacement_card_duration
do you remember my name,user_name
who is the creator of this ai,who_made_you
please transfer $50 to my checking account from credit,transfer
can you tell me what to do as i am in the airport and have been for some time and there is still no sign of my suitcase,lost_luggage
how many days of vacation do i have,pto_balance
i need you to check if my credit card points are redeemable right now,redeem_rewards
what's this song called,what_song
make a reservation for three at prime rib at 6:30 pm,restaurant_reservation
what kinds of things are you knowledgable about,what_can_i_ask_you
"revert to your factory settings, please",reset_settings
i want you to speak in french,change_language
when did i take my car to paul's auto last,last_maintenance
how do i jump my car,jump_start
teach me how to change the oil in my vehicle,oil_change_how
make your accent the male british one,change_accent
has the leftover hamburger from last saturday gone bad,food_last
"could you repeat that, please",repeat
tell me how low the air in my tires are,tire_pressure
whats the wait time for a replacement card,replacement_card_duration
what time is it in tokyo,time
how can i keep my credit score from going down,improve_credit_score
what are ways to build credit,improve_credit_score
will you take my bill payment,pay_bill
whereabouts are you from,where_are_you_from
i want to know if there is any transaction fee using washington federal card when i am in canada,international_fees
how soon until the next holiday,next_holiday
how do i get more checkbooks mailed to me,order_checks
ai can you tell me what things i may ask,what_can_i_ask_you
i can't decide,maybe
how much fuel is in the tank,gas
what is the amount of dollars i get if i trade in 6 yens,exchange_rate
"i need an oil change, make an appointment",schedule_maintenance
can you remember who compiled you,who_made_you
create an alarm for me,alarm
what country were you made,where_are_you_from
how can i unsync my phone,sync_device
list the steps for applying for an american express card,new_card
add a reminder to check how the body is decomposing,reminder_update
what's my current spending limit,credit_limit
what's the business that caused you to be made,who_made_you
i want you to flip a fair sided coin,flip_coin
what's the nutrient info for a donut,nutrition_info
read back my to do list,todo_list
i need to jump start my car what do i do,jump_start
what time zone is ireland in,timezone
send my current location to my superior,share_location
let me know why my card got declined the other day,card_declined
thanks for talking to me,goodbye
look up whether my 401k may be rolled over,rollover_401k
"i just placed my order today, what is the status of it",order_status
what do i earn on average at my job,income
please link with my phone,sync_device
please make sure the temperature is set to 68,smart_home
tell me the result of a dice roll with five sides,roll_dice
what is the limit on my credit,credit_limit
how do i get to the hotel by bus,directions
please give me my salary figure,income
do they take reservations at mendy's,accept_reservations
joe and i are to cancel the reservation at zephers now,cancel_reservation
i'm vacationing in israel will i need a visa,international_visa
whats the status of my united flight,flight_status
to my domestic task list please add paint kitchen,todo_list_update
i am going to go ahead and pair this with my new phone,sync_device
how much is the current balance in my td bank savings account,balance
am i scheduled to meet with heather today,meeting_schedule
what is let it be mean,definition
when is my car due for an oil change and lube,oil_change_when
my dte bill is how much,bill_balance
"if i take the bus, how long will it take to get to dubrovnik",distance
can you please repeat my list back to me,reminder
should i get any shots before i go to kenya,vaccines
tell me the expiry date of my credit card,expiration_date
will qdoba take reservations,accept_reservations
"ai, please roll the dice",roll_dice
help me get a w2 to do my taxes,w2
how much will i pay in federal taxes,taxes
i'd like to know the balance of my bank of american account,balance
the ac is set to what right now,smart_home
can you tell me the nutrition info for pork sausage,nutrition_info
are my health benefits good,insurance
are my tire's air pressure good enough to drive on,tire_pressure
how can i go about cashing in rewards with discover,redeem_rewards
don't let payments go through using my bank account,freeze_account
can you tell me when i'm supposed to get paid,payday
tell me the steps to getting my credit score,credit_score
place a block on my capital one account right now,freeze_account
can you purchase underpants for me,order
what are some good restaurants in chicago,travel_suggestion
can you verify that i have a reservation at o'reilly's for 9,confirm_reservation
"i want to change your name, please",change_ai_name
please find out if rooms are free from 1 to 2,schedule_meeting
please be quiet now,cancel
ai who made you,who_made_you
"awesome, thanks",thank_you
"my card got melted and i need to report it, please",damaged_card
who do you work for,who_do_you_work_for
can you confirm my reservation for 8 pm on the 7th of november,confirm_reservation
will you flip a coin so i can make a choice,flip_coin
who's responsible for your existence,who_made_you
do you know the meaning of life,meaning_of_life
see you later alligator,goodbye
what is the minimum i can pay for my light bill,min_payment
"change my credit limit, please",credit_limit_change
i need an uber to the movies for me and 5 other people,uber
please tell me the month and year of expiration for my discover card,expiration_date
"flip a coin, you win with heads",flip_coin
what do you like to do when you have spare time,what_are_your_hobbies
what will the temperature be tomorrow,weather
who is your employer,who_do_you_work_for
is there a reminder set to clean the gutters,reminder
put this song on my reggae playlist,update_playlist
what name do you use to talk about me,user_name
how do i get a w2,w2
if i go to dublin is a socket converter needed,plug_type
how long has it been since my car was last in the shop,last_maintenance
tell me some trivia about birds,fun_fact
how much did i spend on food,spending_history
please remind me later,reminder_update
could you check and let me know roundtrip flights from dallas to houston for march 7 and march 20,book_flight
i need to apply for a visa card,new_card
what ingredients are in coffee cakes,ingredients_list
i need an alarm set,alarm
how many shots do i need before i go to africa,vaccines
go through all the reminders on my list and state what they are,reminder
how much am i expected to pay in tax,taxes
play the song coming on next,next_song
whats pesos australian dollars in 20,exchange_rate
what's a highly rated place for steak in omaha,restaurant_suggestion
give me some options on what to cook for dinner,meal_suggestion
i need an uber to the sears tower,uber
in what state were you born,where_are_you_from
my luggage is lost and i would like help trying to locate it,lost_luggage
i'm afraid there is a false transaction on my account,report_fraud
how can i set up direct deposits from my job to my bank,direct_deposit
i want to change what accent you use,change_accent
what paperwork will i need to visit northern ireland,international_visa
call christie,make_call
"what time is it in houston, tx",time
please change the language that you are responding in,change_language
tomorrow i need the alarm to go off at 5,alarm
how long to microwave a frozen dinner,cook_time
what is your point of origin,where_are_you_from
how do i go about getting more checks since i ran out of them,order_checks
what is the weather like tomorrow,weather
why did my card not get accepted then,card_declined
when is the meeting with homer scheduled for,meeting_schedule
how much is my amex's apr,apr
create for me a pto request for march 16-21,pto_request
does bjs get good reviews,restaurant_reviews
tell me what the weather is like,weather
what is the date for tomorrow,date
how much do i have to pay for my cable bill,bill_balance
are you working for another person or entity,who_do_you_work_for
are you a computer or a real person,are_you_a_bot
i'm grateful for the answer you just gave me,thank_you
i wanna change my pin number for my credit acount,pin_change
who developed your actions,who_made_you
show me the date,date
it was enjoyable to chat with you,goodbye
i'd like to schedule some pto from 2/22 to 2/25,pto_request
is the dollar strong against the yen today,exchange_rate
"my oil seems pretty black, does that mean i should change it",oil_change_when
i say no to that question,no
please include laundry on my to do list,todo_list_update
what do i need to get when i go shopping,shopping_list
how is the traffic at the nearest wal-mart pharmacy,traffic
"can you tell me what 30% off 279 is, please",calculator
it is true,yes
"put my music on, please",play_music
how do i keep my credit score from dropping,improve_credit_score
would you like to tell me a joke,tell_joke
i want to know my spending limit,credit_limit
i may have a fraudulent transaction,report_fraud
life has what meaning or what's the secret to it,meaning_of_life
say what the meaning of life is,meaning_of_life
can i protect my credit score,improve_credit_score
i need to add this song to my playlist of rock,update_playlist
send bill a text for me and tell him i will be 30 minutes late,text
do you know any trivia about ostriches,fun_fact
how many carry ons can i take on a flight with american airlines to seattle,carry_on
what can i expect to pay in taxes,taxes
"no, that information is wrong",no
i need that repeated,repeat
i need to know when i last carried my car to the shop,last_maintenance
how do i modify my insurance policy,insurance_change
i want to disconnect the current connection to my phone,sync_device
can you help me figure out how to utilize my credit card points,redeem_rewards
can you reveal my credit score,credit_score
would you say that you know who your boss is,who_do_you_work_for
i won't require my reservation anymore,cancel_reservation
can i eat the eggs i've had in the fridge since 2/21,food_last
i was on delta flight ab123 out of new york and i can't find my luggage,lost_luggage
show me the international transactions fees for the zenith card,international_fees
can i use coconut oil instead of olive oil,ingredient_substitution
how many days off for vacation do i have left,pto_balance
find me an asian restaurant,restaurant_suggestion
mute,cancel
how do you spell out wednesday,spelling
do you mind if call you nikolai,change_ai_name
are the items on my todo list listed alphabetically,todo_list
what are the carry-on fees with delta for international flights,carry_on
change your spoken language to english,change_language
please cancel my dinner reservation for tuesday,cancel_reservation
can you book a table at the restaurant for me and my husband,restaurant_reservation
has my request for vacation days been signed by my supervisor yet,pto_request_status
tell me how many carry ons i can take on a flight with southwest airlines to dallas,carry_on
how is the traffic on the way to the campsite,traffic
what's local slang for goodbye in hawaii,translate
please tell me if my reservation is scheduled for sally's at 3 pm,confirm_reservation
i gotta set a timer,timer
i want to set your name to gaffigan,change_ai_name
that is correct,yes
what about the calories for this chicken salad,calories
how long to reach my doctors office,distance
can you tell me if ruby tuesday does reservations,accept_reservations
"correct, that's true",yes
tell me what holiday is comming up next,next_holiday
let me thank you,thank_you
how can i switch the pin on my wells fargo account to 9982,pin_change
i'm traveling to england soon and want to inform my bank,travel_notification
i want you to recommend a good local restaurant to me,restaurant_suggestion
do i need to get shots before i go to kenya,vaccines
do you know whether you are a human or whether you're a computer,are_you_a_bot
can you tell me my minimum due for citicard,min_payment
is there a reason that my bank account has a freeze on it,account_blocked
what is the definition of succumb,definition
i would like to know what hobbies you enjoy,what_are_your_hobbies
how do they say hello in brazil,translate
do you think i can sub honey for sugar,ingredient_substitution
can you tell me what dirge means,definition
call off the dinner reservation,cancel_reservation
warm up my car for me,smart_home
what are the carry-on restrictions for southwest airlines,carry_on
return it back to the original settings,reset_settings
add help! by the beatles to my playlist,update_playlist
i'd like to cancel the party of 7 we reserved at the olive garden,cancel_reservation
do i have anything on my todo list about shoveling snow,todo_list
can you play music by bob dylan,play_music
how can i build my credit,improve_credit_score
whoa whoa please slow down,change_speed
i want you to send a text message for me,text
i need to replace my credit card because i ran it over with the lawn mower,damaged_card
can i increase my credit limit from 1000 to 2000 please,credit_limit_change
set a six minute timer,timer
i want to see the list of transaction on my bank of hawaii,transactions
my car is dead can you tell me how to jump start it,jump_start
tell me the exchange rate between dollars and pesos,exchange_rate
look up my maroon 5 playlists; play it,play_music
what do i need to go shopping for,shopping_list
before i leave for mexico should i get some more vaccinations,vaccines
please let me know how much my bills for comcast and sprint total,bill_balance
"are eggs on my list, if not add them",shopping_list_update
i need to replace my lost card,report_lost_card
when is my bill due,bill_due
how is my name listed,user_name
did i put milk on the shopping list,shopping_list
is traveling to dublin safe (will dublin be safe),travel_alert
what kind of international transaction fees are related to my amex,international_fees
do you know exactly when you were born,how_old_are_you
what's next when it seems there's a dead car battery,jump_start
what ingredients do i need to make pancakes,ingredients_list
change your settings so that your respond to the name marion,change_ai_name
can you tell me the name of the insurance plan i'm a member of,insurance
how healthy is spaghetti,nutrition_info
find me a flight from ft lauderdale to houston on southwest,book_flight
can you put in a pto request for the 5th of june to june 8th,pto_request
i would like to listen to a funny joke,tell_joke
italy's timezone is what,timezone
how's life,greeting
i wanna order some more checks for my checking account,order_checks
where else do you work,who_do_you_work_for
how much gas does this use in the city,mpg
i want to know the nutrition facts for pizza,nutrition_info
whats the status of my singapore flight,flight_status
please speak with the whisper voice,whisper_mode
can you tell me the time,time
what makes you happy in your free time,what_are_your_hobbies
i'd like my account frozen,freeze_account
"which insurance plan am i enrolled in, please",insurance
"in 2 days, what date will it be",date
what's the status of my united flight,flight_status
can you give me a french dinner suggestion,meal_suggestion
why is there a hold on my american saving bank account,account_blocked
how much have i spent on shoes lately,spending_history
i just got this new job but i need help with my 401k rollover,rollover_401k
"i would like to confirm my 7:30 pm reservation at morton's steakhouse, under michael james",confirm_reservation
alert my bank and let them know that i'm travelling to london,travel_notification
i lost my purple credit card and need to report it,report_lost_card
i need to know something about my latest transaction,transactions
set a four minute timer,timer
"i want to bake brownies, how long do they bake for",cook_time
how much paid time off do i have saved,pto_balance
set up a new pin number on my college fund account and make it be 1234,pin_change
i would like some help finding my phone,find_phone
what sorts of subjects are you well versed in,what_can_i_ask_you
what is the reason for whole foods declining my card,card_declined
how do i convert tablespoons to cups,measurement_conversion
how many days of vacation time do i have saved,pto_balance
go back to initial settings,reset_settings
maybe is my answer,maybe
has my credit card application gone through,application_status
what do the ratings say for black bear diner,restaurant_reviews
can you see whether i have an event called amy's surprise party on my calendar,calendar
will i have to apply for a visa if i want to visit mexico,international_visa
"if you had to choose, would you choose a cat or a dog",do_you_have_pets
play that song called colony of birchman,play_music
how many miles can i go with my current fuel level,gas
remove jake's birthday on march 22,calendar_update
i would like a reorder of checkbooks for my home equity line of credit with chase,order_checks
do you know if my vacation request went through,pto_request_status
"speak faster, please",change_speed
can you check if i've added an item to throw out the carcasses on my todo list,todo_list
could i rent a car in seattle from next monday to thursday please,car_rental
can i get you to say that once more,repeat
how many days can i slack off this year,pto_balance
do i have anything on my schedule for april 15,calendar
dial steven,make_call
what's the procedure to apply for a new credit card,new_card
you refer to me as what,user_name
my name is what,user_name
what is my credit limit,credit_limit
phone call secretary,make_call
i have to call the commander,make_call
how many tablespoons are in three cups,measurement_conversion
play beatles,play_music
what is the status of my credit card application,application_status
i need to add the chore of vacuuming to my task list,todo_list_update
i need to tell bank that i am taking a trip to asia,travel_notification
how do you spell mississippi,spelling
do i have brush my teeth on my todo list,todo_list
has my vacation been ok'd,pto_request_status
"in paris, what's the timezone",timezone
what is my income,income
where do i find my gold card rewards,rewards_balance
show me the minimum payment for my boat bill,min_payment
tell me when should i get my tires changed next,tire_change
text a message to alice,text
when's my heater bill due,bill_due
not quite sure how to respond,maybe
do i have enough fuel to get to orlando,gas
are there any sushi restaurants in reno that have good reviews,restaurant_suggestion
what vaccinations are required to enter paris from outside the country,vaccines
can we play the next track,next_song
credit card annual rate,apr
what date should i next change my oil,oil_change_when
what's a good use of my time in toronto,travel_suggestion
"i couldn't hear you, can you repeat it",repeat
toss a die would you,roll_dice
can you remind me the things i was trying to remember,reminder
how many mpg does this car get,mpg
"i would like to change the pin on my checking account, please",pin_change
what steps do i need to do to set up direct deposit,direct_deposit
can i get some more of those new checkbooks mailed to me,order_checks
can you put a block on my visa account right away,freeze_account
how can i roll over my 401k,rollover_401k
how many days do i have to wait for my card,replacement_card_duration
how many dollars can i exchange for 10000 rubles,exchange_rate
ring my phone at 12 pm,alarm
at how many miles am i required to get my oil changed,oil_change_when
"what age were you on your last birthday, ai",how_old_are_you
i am john,change_user_name
what's the quickest way to a bank,directions
i need to know when i must pay my car bill,bill_due
how many people do you think will be at applebees at 7,how_busy
remove laundry from my todo list,todo_list_update
how many calories in gum,calories
set a reminder to go grocery shopping,reminder_update
do i need a socket converter if i'm going to be in france,plug_type
can you find music by slow magic to put on,play_music
how many canadian dollars can i get for 5 us dollars,exchange_rate
can i make a reservation for redrobin,accept_reservations
i would like to get some more checkbooks mailed to me,order_checks
can i cancel my reservations please,cancel_reservation
make me laugh,tell_joke
what sort of things do you enjoy,what_are_your_hobbies
i recently got a new job and need assistance with my 401k rollover,rollover_401k
will you please put remember to drop off at the dry cleaner's to my current to do list,todo_list_update
that turns out to be false,no
"i'm going to canada soon, do i need a visa",international_visa
"if i fly on virgin to chicago, how many carry ons can i take",carry_on
has my vacation request been acknowledged,pto_request_status
what landing time is scheduled for my flight,flight_status
how long does it take to get to the sky harbor airport,distance
where do i get the form i need for taxes,w2
i would like a coin flip,flip_coin
clear all settings in a reset,reset_settings
can i get a w-2 from the post office,w2
how long would i need to wait for a table at ihop right now,how_busy
can you find me a recipe for honey ham,recipe
i wanna know what kinds of pets you have,do_you_have_pets
i want an evaluation of my car's tire pressure,tire_pressure
what's the best place to travel to this time of year,travel_suggestion
what benefits does my health coverage give me,insurance
how many days so far have i taken off,pto_used
someone stole my capital one credit card,report_lost_card
how come i am being denied access to my bank account,account_blocked
please make sure my account is frozen,freeze_account
please tell me trivia about hamburgers,fun_fact
can we pair this with my new phone,sync_device
how do i change inches to centimeters,measurement_conversion
i see a suspicious transaction in my account history,report_fraud
i would like to know how to make a vacation request,pto_request
let me know the carry on policy for alaska airlines,carry_on
tell me the reviews for chipotle,restaurant_reviews
i tried using my card at chipotle yesterday and it was declined; why,card_declined
what is available on the shopping list,shopping_list
i want to schedule car maintenance,schedule_maintenance
what transactions did i make yesterday at the flea market,transactions
where is your original location,where_are_you_from
please unreserve that table,cancel_reservation
how do i change the oil for my car,oil_change_how
i need an alarm to go off tomorrow at five fifteen,alarm
what's the number of calories in a coke,calories
how long is it until my credit card expires,expiration_date
schedule an uber to the mall,uber
can you show me roundtrip flights from dallas to los angeles from march 2 to march 10,book_flight
what age is the ai,how_old_are_you
please reserve a table for two at rouge for 7:00 pm,restaurant_reservation
is it okay to switch water for milk,ingredient_substitution
what holiday is coming up next,next_holiday
i need help booking a car rental in seattle,car_rental
i need to know what restaurants are near me,restaurant_suggestion
what is 20 + 20,calculator
whats it like to be programmed,who_made_you
show me how to apply for a visa card,new_card
help me report my lost mastercard,report_lost_card
i want to use my credit card points,redeem_rewards
please aid in my searching for my lost phone,find_phone
how long will it take to get from galleria mall to state capitol,distance
i need to know all about the nutrition of the beef taco,nutrition_info
do i pay a lot of taxes on my income,taxes
"would you tell me the meaning of life, please",meaning_of_life
you should respond in english,change_language
find out how busy ihop usually is around 5 pm,how_busy
who else do you work for,who_do_you_work_for
i want a bmw suv for march 2 to 6th in dallas,car_rental
what meetings are on my calendar,meeting_schedule
can i get to work safely or do i need to stop and get gas,gas
who knows,maybe
tell my bank i am taking a trip to brazil from june 1st to july 1st,travel_notification
when was the last date that i got a paycheck,payday
please be quiet,cancel
read my to-do list to me,todo_list
how long does it take to get to houston by bus,distance
who are the people responsible for you,who_made_you
please let me know if giving the dog a bath is on my list of tasks to complete,todo_list
"can i make a reservation for 3 at state bird for 8:30, please",restaurant_reservation
i want you to connect using my phone,sync_device
is there a uv or smog alert for tomorrow,weather
can i get a car to the baseball field for 12,uber
how strict is spirit when it comes to carry ons,carry_on
i'm going to the movies book an uber for 6 people,uber
what is the minimum i can pay for the gas bill,min_payment
please tell me today's date,date
i was at whole foods trying to buy groceries and my card got declined,card_declined
is vacuuming on my list of things to do,todo_list
decrease volume level,change_volume
i think i made a fraudulent transaction,report_fraud
i want to remove milk from my shopping list and add bread,shopping_list_update
reserve me a flight from ft lauderdale to houston on southwest,book_flight
what's the current apr for my mastercard,apr
i want an alarm set up,alarm
i need you to make a reminder for me to give the cat her flea medicine,reminder_update
check to confirm my reservation for february 22 at noon,confirm_reservation
i seem to have lost the pin for my retirement account,pin_change
alert the bank that i am traveling to tokyo on the 7th until the 21st,travel_notification
can you switch to female voice,change_accent
revert to factory settings please,reset_settings
i would like you to add milk if it is not on my shopping list already,shopping_list_update
i need your help to jump start this car battery,jump_start
i need my credit score,credit_score
do you know if ruth chris does reservations,accept_reservations
"if i ordered a new card, how long til it comes",replacement_card_duration
how can i adjust the spoken language,change_language
can i refer to you as mike from here on out,change_ai_name
hell if i know,maybe
fly me from pit to pdx on delta for under $300,book_flight
do i have a name to you,user_name
can you let me listen to elvis,play_music
remind me to use the bathroom,reminder_update
get me an uber to the napa winery,uber
is there a charge to use my card in japan,international_fees
how long do i need to make lasagne,cook_time
what's the best way to build credit,improve_credit_score
i want to know a fun fact about pluto,fun_fact
will you charge me if i use my card in japan,international_fees
call sarah,make_call
my new playlist well be having god's plan adding to it,update_playlist
french time zone,timezone
what is the minimum payment on my chase mastercard,min_payment
i've saved what number of days of vacation,pto_balance
you must increase your volume,change_volume
do you know the carry-on restrictions for delta,carry_on
dial christie's cell,make_call
give me the status of flight dl123,flight_status
what's playing right now,what_song
switch my insurance plan to a new one,insurance_change
i would like a block put on my chase account asap,freeze_account
where were you manufactured,where_are_you_from
so are you real,are_you_a_bot
use the whisper voice,whisper_mode
i want you to schedule a meeting with carrie and lisa,schedule_meeting
i am needing you to buy me some shoes,order
do i have enough funds in my card,card_declined
how can i track the progress of my credit card application,application_status
next payday,payday
what did i put on my shopping list so far,shopping_list
can you tell me what kind of outlet plug there is over there,plug_type
what's the name of this tune,what_song
does ireland have any travel alerts i should be aware of,travel_alert
i'd like help finding my fon,find_phone
this credit card's apr is what,apr
can i have a table held at the outback steakhouse for johnson at 5,restaurant_reservation
i need a time update on the applebees trip,distance
i want to know the type of gasoline for this car,gas_type
what's my pay for this week,income
how many points are on my gold card,rewards_balance
give me a reminder for calling bill,reminder_update
what is my ac set to right now,smart_home
when will me new card arrive,replacement_card_duration
what is my pay for this year,income
are you a live human being,are_you_a_bot
what's a cool and interesting thing about dogs,fun_fact
i need to order more checkbooks for my capital one account,order_checks
how do i replace my insurance,insurance_change
do i need special shots to go to africa,vaccines
tell me a random fact,fun_fact
pull up my shopping list for me,shopping_list
"yes, that is it",yes
i need oranges on my shopping list,shopping_list_update
which timezone is buenos aires in,timezone
what's the best place to just get away from it all,travel_suggestion
what is the highway mpg on this car,mpg
lets fin out some fun facts about humans,fun_fact
i need a reminder set for signing up for the conference,reminder_update
please dial christie's number,make_call
what type of plugs are used in cambodia,plug_type
can you tell me how much i pay in taxes,taxes
what's the minimum payment for our cc bill,min_payment
who can tell me if there's any meaning to life,meaning_of_life
"instead of pepper, can i use salt",ingredient_substitution
do i need to fill up my tires,tire_pressure
tell me a fun fact about mt everest,fun_fact
let's go ahead and switch your language,change_language
does moscow require travel visas to visit,international_visa
what do i have left to do on my to-do list,todo_list
"for today only, how many meetings are with jake",meeting_schedule
please use whisper,whisper_mode
what is my current balance on my home equity line of credit,balance
how many us dollars can i get for 20 euros,exchange_rate
lower the volume,change_volume
"at 9 tomorrow, set off the alarm",alarm
do when you when my replacement card will get mailed,replacement_card_duration
calculate car mpg,mpg
can you read to me the nutritional info for macaroni and cheese,nutrition_info
tell me the ratings for the local denny's,restaurant_reviews
what does subway use to make a cold cut combo,ingredients_list
put dishes on to do list,todo_list_update
lunch with deb at noon today,calendar_update
i need a hotel in new orleans with awesome reviews,book_hotel
what sort of fuel should i use for this car,gas_type
can i make a reservation for 8 pm at red robin for 3,restaurant_reservation
where can i get a w2 form from,w2
what do i need to make chicken salad,ingredients_list
can you tell me the age of the ai,how_old_are_you
please set an alarm for mid day,alarm
tell me today's weather forecast,weather
can you give me a thai dinner suggestion,meal_suggestion
create a reminder to pay taxes on monday,reminder_update
what is the current credit limit i have on my wells fargo mastercard,credit_limit
are the pancakes at ihop any good,restaurant_reviews
my dte and water bills are how much,bill_balance
i believe that to be false,no
list me some good vietnamese restaurants in new york city,restaurant_suggestion
i need to change language to spanish,change_language
when will i need to change my oil again,oil_change_when
please unsync from my phone,sync_device
i have to go but it was nice talking again!,goodbye
should i get any vaccines before going over to the uk,vaccines
how do you report a burned debit card,damaged_card
where are some good thai restaurants in las vegas,restaurant_suggestion
my credit card fell out of my back pocket and got flushed down the toilet,damaged_card
whats the status of my south west flight,flight_status
what is the square root of 31,calculator
go forward to the next track,next_song
what percentage of gas do i have left,gas
"i need to know on my citibank card, what is the apr",apr
"change to whisper mode, please",whisper_mode
any idea what my credit score is,credit_score
how long does it take to get to red robin on phoenix,distance
if im traveling to the hospital around noon what is the traffic typically like,traffic
please speak german to me from now on,change_language
i want to hear everything on my todo list,todo_list
i need details on my income,income
"if i go to tgifridays at eight, will they be crowded",how_busy
what is my current gas level,gas
request pto from march 8th until march 11th,pto_request
the credit limit on my account is how much,credit_limit
play the song called guerrilla radio,play_music
is it possible to increase the limit on my visa,credit_limit_change
what's the current status of the credit card i applied for,application_status
i would like to know the minimum payment for my credit card,min_payment
please help me book a rental car in appleton,car_rental
can you play the rock playlist,play_music
walk me through the process of reporting a lost card,report_lost_card
add washing dishes to my to do list,todo_list_update
please find out the current status of my credit card application,application_status
are you a human or a bot,are_you_a_bot
could you help me find the interest on my chase account,interest_rate
how much money do i have coming in each month,income
what kind of insurance plan am i enrolled in,insurance
what kinds of questions can you respond to,what_can_i_ask_you
i would like to know what today's date is,date
should i buy a plug converter if i am traveling to egypt,plug_type
how would i go about converting inches to yards,measurement_conversion
is there a special place where i can schedule to check my tires out,schedule_maintenance
call tom,make_call
can you tell me the most interesting fact about resistors,fun_fact
tomorrow i need an alarm at 7 tomorrow,alarm
what are the best italian restaurants in chicago,restaurant_suggestion
"i last took my car to the shop, when",last_maintenance
what are the foreign transaction fees for cuba,international_fees
can you convert 2 inches into meters,measurement_conversion
definition of affiliate is what,definition
how do you spell verisimilitude,spelling
lets do a coin toss,flip_coin
i have suspicious charges on my discovery card,report_fraud
"what sort of person are you, a cat or dog person",do_you_have_pets
i need to know trivia on star wars,fun_fact
what's on my meeting schedule today,meeting_schedule
